date,Open,High,Low,Close,Volume,TimeDelta,DT
2018-09-21 14:57:00,292.25,292.26,292.22,292.24,1525904.0,45000.0,2018-09-21 14:57:00
2018-09-21 14:58:00,292.23,292.23,292.21,292.22,48546.0,45000.0,2018-09-21 14:58:00
2018-09-21 14:59:00,292.22,292.23,292.19,292.19,79460.0,45000.0,2018-09-21 14:59:00
2018-09-21 15:00:00,292.195,292.23,292.17,292.23,149936.0,45000.0,2018-09-21 15:00:00
2018-09-21 15:01:00,292.23,292.23,292.2,292.23,124510.0,45000.0,2018-09-21 15:01:00
2018-09-21 15:02:00,292.225,292.24,292.21,292.24,105925.0,45000.0,2018-09-21 15:02:00
2018-09-21 15:03:00,292.24,292.24,292.21,292.23,206100.0,45000.0,2018-09-21 15:03:00
2018-09-21 15:04:00,292.23,292.23,292.2,292.23,329525.0,45000.0,2018-09-21 15:04:00
2018-09-21 15:05:00,292.23,292.27,292.23,292.27,111538.0,45000.0,2018-09-21 15:05:00
2018-09-21 15:06:00,292.26,292.29,292.25,292.25,122048.0,45000.0,2018-09-21 15:06:00
2018-09-21 15:07:00,292.25,292.25,292.19,292.2,95697.0,45000.0,2018-09-21 15:07:00
2018-09-21 15:08:00,292.18,292.235,292.18,292.235,129134.0,45000.0,2018-09-21 15:08:00
2018-09-21 15:09:00,292.245,292.26,292.2249,292.26,209308.0,45000.0,2018-09-21 15:09:00
2018-09-21 15:10:00,292.27,292.28,292.26,292.265,100451.0,45000.0,2018-09-21 15:10:00
2018-09-21 15:11:00,292.28,292.28,292.24,292.27,622805.0,45000.0,2018-09-21 15:11:00
2018-09-21 15:12:00,292.27,292.29,292.23,292.285,114597.0,45000.0,2018-09-21 15:12:00
2018-09-21 15:13:00,292.29,292.33,292.29,292.32,178568.0,45000.0,2018-09-21 15:13:00
2018-09-21 15:14:00,292.32,292.38,292.32,292.345,445127.0,45000.0,2018-09-21 15:14:00
2018-09-21 15:15:00,292.3325,292.3325,292.25,292.26,647247.0,45000.0,2018-09-21 15:15:00
2018-09-21 15:16:00,292.26,292.265,292.23,292.2375,149297.0,45000.0,2018-09-21 15:16:00
2018-09-21 15:17:00,292.24,292.25,292.165,292.19,96423.0,45000.0,2018-09-21 15:17:00
2018-09-21 15:18:00,292.2,292.23,292.2,292.22,98272.0,45000.0,2018-09-21 15:18:00
2018-09-21 15:19:00,292.22,292.22,292.185,292.185,605405.0,45000.0,2018-09-21 15:19:00
2018-09-21 15:20:00,292.18,292.22,292.17,292.22,616684.0,45000.0,2018-09-21 15:20:00
2018-09-21 15:21:00,292.22,292.24,292.22,292.24,93923.0,45000.0,2018-09-21 15:21:00
2018-09-21 15:22:00,292.24,292.26,292.23,292.26,144864.0,45000.0,2018-09-21 15:22:00
2018-09-21 15:23:00,292.27,292.27,292.235,292.25,107272.0,45000.0,2018-09-21 15:23:00
2018-09-21 15:24:00,292.25,292.27,292.23,292.25,632078.0,45000.0,2018-09-21 15:24:00
2018-09-21 15:25:00,292.24,292.27,292.24,292.27,181311.0,45000.0,2018-09-21 15:25:00
2018-09-21 15:26:00,292.26,292.26,292.21,292.21,590786.0,45000.0,2018-09-21 15:26:00
2018-09-21 15:27:00,292.21,292.235,292.21,292.23,146659.0,45000.0,2018-09-21 15:27:00
2018-09-21 15:28:00,292.23,292.24,292.19,292.2,127199.0,45000.0,2018-09-21 15:28:00
2018-09-21 15:29:00,292.19,292.2,292.17,292.19,390312.0,45000.0,2018-09-21 15:29:00
2018-09-21 15:30:00,292.19,292.2,292.17,292.2,201201.0,45000.0,2018-09-21 15:30:00
2018-09-21 15:31:00,292.2,292.22,292.16,292.16,1191184.0,45000.0,2018-09-21 15:31:00
2018-09-21 15:32:00,292.16,292.23,292.16,292.23,254732.0,45000.0,2018-09-21 15:32:00
2018-09-21 15:33:00,292.23,292.24,292.18,292.21,415254.0,45000.0,2018-09-21 15:33:00
2018-09-21 15:34:00,292.2,292.21,292.19,292.2,73125.0,45000.0,2018-09-21 15:34:00
2018-09-21 15:35:00,292.19,292.2,292.14,292.16,0.0,45000.0,2018-09-21 15:35:00
2018-09-21 15:36:00,292.15,292.17,292.1425,292.16,94052.0,45000.0,2018-09-21 15:36:00
2018-09-21 15:37:00,292.16,292.16,292.14,292.15,576744.0,45000.0,2018-09-21 15:37:00
2018-09-21 15:38:00,292.14,292.2,292.11,292.2,751494.0,45000.0,2018-09-21 15:38:00
2018-09-21 15:39:00,292.2,292.21,292.17,292.17,153468.0,45000.0,2018-09-21 15:39:00
2018-09-21 15:40:00,292.17,292.1808,292.105,292.17,309237.0,45000.0,2018-09-21 15:40:00
2018-09-21 15:41:00,292.17,292.17,292.12,292.1399,125632.0,45000.0,2018-09-21 15:41:00
2018-09-21 15:42:00,292.13,292.135,292.11,292.11,89593.0,45000.0,2018-09-21 15:42:00
2018-09-21 15:43:00,292.11,292.11,292.075,292.08,142748.0,45000.0,2018-09-21 15:43:00
2018-09-21 15:44:00,292.08,292.13,292.07,292.13,266053.0,45000.0,2018-09-21 15:44:00
2018-09-21 15:45:00,292.14,292.24,292.11,292.11,521156.0,45000.0,2018-09-21 15:45:00
2018-09-21 15:46:00,292.13,292.15,292.11,292.13,167703.0,45000.0,2018-09-21 15:46:00
2018-09-21 15:47:00,292.14,292.14,292.09,292.1,107998.0,45000.0,2018-09-21 15:47:00
2018-09-21 15:48:00,292.1,292.1099,292.09,292.105,83730.0,45000.0,2018-09-21 15:48:00
2018-09-21 15:49:00,292.1,292.1053,292.045,292.05,852094.0,45000.0,2018-09-21 15:49:00
2018-09-21 15:50:00,292.05,292.23,292.02,292.2,690787.0,45000.0,2018-09-21 15:50:00
2018-09-21 15:51:00,292.2,292.2,292.17,292.17,171142.0,45000.0,2018-09-21 15:51:00
2018-09-21 15:52:00,292.175,292.2,292.17,292.17,225113.0,45000.0,2018-09-21 15:52:00
2018-09-21 15:53:00,292.18,292.25,292.17,292.235,225466.0,45000.0,2018-09-21 15:53:00
2018-09-21 15:54:00,292.23,292.27,292.2,292.21,546907.0,45000.0,2018-09-21 15:54:00
2018-09-21 15:55:00,292.21,292.22,292.1,292.165,913856.0,45000.0,2018-09-21 15:55:00
2018-09-21 15:56:00,292.16,292.179,292.05,292.06,592409.0,45000.0,2018-09-21 15:56:00
2018-09-21 15:57:00,292.04,292.04,291.85,291.91,1203644.0,45000.0,2018-09-21 15:57:00
2018-09-21 15:58:00,291.92,291.92,291.82,291.8901,1494324.0,45000.0,2018-09-21 15:58:00
2018-09-21 15:59:00,291.895,292.14,291.895,292.0,2530299.0,45000.0,2018-09-21 15:59:00
2018-09-24 09:30:00,291.35,291.38,291.23,291.23,1790956.0,45000.0,2018-09-24 09:30:00
2018-09-24 09:31:00,291.25,291.25,291.1,291.19,298532.0,45000.0,2018-09-24 09:31:00
2018-09-24 09:32:00,291.16,291.16,291.0,291.01,241869.0,45000.0,2018-09-24 09:32:00
2018-09-24 09:33:00,291.0,291.03,290.93,290.94,305476.0,45000.0,2018-09-24 09:33:00
2018-09-24 09:34:00,290.95,291.07,290.94,291.05,247513.0,45000.0,2018-09-24 09:34:00
2018-09-24 09:35:00,291.06,291.14,291.01,291.12,280283.0,45000.0,2018-09-24 09:35:00
2018-09-24 09:36:00,291.11,291.11,290.98,291.11,227144.0,45000.0,2018-09-24 09:36:00
2018-09-24 09:37:00,291.12,291.16,291.11,291.14,175842.0,45000.0,2018-09-24 09:37:00
2018-09-24 09:38:00,291.11,291.2,291.11,291.2,171737.0,45000.0,2018-09-24 09:38:00
2018-09-24 09:39:00,291.19,291.33,291.19,291.295,182167.0,45000.0,2018-09-24 09:39:00
2018-09-24 09:40:00,291.2875,291.39,291.26,291.32,188363.0,45000.0,2018-09-24 09:40:00
2018-09-24 09:41:00,291.31,291.37,291.3,291.36,177673.0,45000.0,2018-09-24 09:41:00
2018-09-24 09:42:00,291.37,291.4,291.32,291.36,147519.0,45000.0,2018-09-24 09:42:00
2018-09-24 09:43:00,291.35,291.36,291.314,291.36,124321.0,45000.0,2018-09-24 09:43:00
2018-09-24 09:44:00,291.36,291.44,291.36,291.41,192618.0,45000.0,2018-09-24 09:44:00
2018-09-24 09:45:00,291.43,291.49,291.43,291.465,144354.0,45000.0,2018-09-24 09:45:00
2018-09-24 09:46:00,291.445,291.46,291.4225,291.4225,113627.0,45000.0,2018-09-24 09:46:00
2018-09-24 09:47:00,291.43,291.43,291.32,291.32,95581.0,45000.0,2018-09-24 09:47:00
2018-09-24 09:48:00,291.33,291.35,291.33,291.35,59312.0,45000.0,2018-09-24 09:48:00
2018-09-24 09:49:00,291.34,291.34,291.215,291.215,166801.0,45000.0,2018-09-24 09:49:00
2018-09-24 09:50:00,291.19,291.3,291.19,291.24,208376.0,45000.0,2018-09-24 09:50:00
2018-09-24 09:51:00,291.2573,291.2573,291.2,291.24,58605.0,45000.0,2018-09-24 09:51:00
2018-09-24 09:52:00,291.24,291.3,291.2,291.3,164518.0,45000.0,2018-09-24 09:52:00
2018-09-24 09:53:00,291.3,291.33,291.195,291.195,135760.0,45000.0,2018-09-24 09:53:00
2018-09-24 09:54:00,291.18,291.29,291.155,291.205,148570.0,45000.0,2018-09-24 09:54:00
2018-09-24 09:55:00,291.24,291.28,291.2163,291.25,82943.0,45000.0,2018-09-24 09:55:00
2018-09-24 09:56:00,291.29,291.39,291.25,291.37,136955.0,45000.0,2018-09-24 09:56:00
2018-09-24 09:57:00,291.39,291.48,291.384,291.44,139484.0,45000.0,2018-09-24 09:57:00
2018-09-24 09:58:00,291.43,291.44,291.34,291.34,94946.0,45000.0,2018-09-24 09:58:00
2018-09-24 09:59:00,291.34,291.35,291.309,291.309,91856.0,45000.0,2018-09-24 09:59:00
2018-09-24 10:00:00,291.32,291.33,291.27,291.31,169269.0,45000.0,2018-09-24 10:00:00
2018-09-24 10:01:00,291.3,291.31,291.21,291.21,215214.0,45000.0,2018-09-24 10:01:00
2018-09-24 10:02:00,291.21,291.27,291.2,291.26,104559.0,45000.0,2018-09-24 10:02:00
2018-09-24 10:03:00,291.27,291.34,291.25,291.26,127939.0,45000.0,2018-09-24 10:03:00
2018-09-24 10:04:00,291.26,291.31,291.23,291.27,75896.0,45000.0,2018-09-24 10:04:00
2018-09-24 10:05:00,291.27,291.27,291.18,291.22,130796.0,45000.0,2018-09-24 10:05:00
2018-09-24 10:06:00,291.25,291.26,291.18,291.23,79380.0,45000.0,2018-09-24 10:06:00
2018-09-24 10:07:00,291.22,291.32,291.22,291.25,106974.0,45000.0,2018-09-24 10:07:00
2018-09-24 10:08:00,291.27,291.29,291.25,291.28,94712.0,45000.0,2018-09-24 10:08:00
2018-09-24 10:09:00,291.26,291.27,291.17,291.23,81757.0,45000.0,2018-09-24 10:09:00
2018-09-24 10:10:00,291.21,291.21,291.13,291.15,75642.0,45000.0,2018-09-24 10:10:00
2018-09-24 10:11:00,291.16,291.18,291.12,291.16,98709.0,45000.0,2018-09-24 10:11:00
2018-09-24 10:12:00,291.14,291.15,291.1,291.12,109765.0,45000.0,2018-09-24 10:12:00
2018-09-24 10:13:00,291.13,291.15,291.11,291.13,64751.0,45000.0,2018-09-24 10:13:00
2018-09-24 10:14:00,291.12,291.31,291.11,291.27,136181.0,45000.0,2018-09-24 10:14:00
2018-09-24 10:15:00,291.2787,291.29,291.16,291.2,71705.0,45000.0,2018-09-24 10:15:00
2018-09-24 10:16:00,291.22,291.26,291.19,291.19,72418.0,45000.0,2018-09-24 10:16:00
2018-09-24 10:17:00,291.2,291.2,291.12,291.135,101381.0,45000.0,2018-09-24 10:17:00
2018-09-24 10:18:00,291.11,291.11,291.02,291.06,165401.0,45000.0,2018-09-24 10:18:00
2018-09-24 10:19:00,291.05,291.08,291.035,291.05,86718.0,45000.0,2018-09-24 10:19:00
2018-09-24 10:20:00,291.02,291.03,291.0,291.01,142902.0,45000.0,2018-09-24 10:20:00
2018-09-24 10:21:00,291.03,291.08,291.02,291.03,66133.0,45000.0,2018-09-24 10:21:00
2018-09-24 10:22:00,291.03,291.05,291.01,291.03,131741.0,45000.0,2018-09-24 10:22:00
2018-09-24 10:23:00,291.01,291.06,291.0,291.046,81607.0,45000.0,2018-09-24 10:23:00
2018-09-24 10:24:00,291.05,291.06,290.97,290.98,96848.0,45000.0,2018-09-24 10:24:00
2018-09-24 10:25:00,290.96,291.06,290.9,291.06,123033.0,45000.0,2018-09-24 10:25:00
2018-09-24 10:26:00,291.055,291.055,290.95,290.9656,134314.0,45000.0,2018-09-24 10:26:00
2018-09-24 10:27:00,290.94,290.94,290.77,290.78,207649.0,45000.0,2018-09-24 10:27:00
2018-09-24 10:28:00,290.74,290.79,290.7,290.73,136144.0,45000.0,2018-09-24 10:28:00
2018-09-24 10:29:00,290.75,290.83,290.71,290.81,99136.0,45000.0,2018-09-24 10:29:00
2018-09-24 10:30:00,290.84,290.84,290.71,290.74,196781.0,45000.0,2018-09-24 10:30:00
2018-09-24 10:31:00,290.74,290.84,290.7,290.789,261225.0,45000.0,2018-09-24 10:31:00
2018-09-24 10:32:00,290.795,290.84,290.75,290.76,182927.0,45000.0,2018-09-24 10:32:00
2018-09-24 10:33:00,290.76,290.88,290.76,290.86,78450.0,45000.0,2018-09-24 10:33:00
2018-09-24 10:34:00,290.88,290.96,290.85,290.88,168399.0,45000.0,2018-09-24 10:34:00
2018-09-24 10:35:00,290.87,290.95,290.84,290.94,118376.0,45000.0,2018-09-24 10:35:00
2018-09-24 10:36:00,290.97,291.02,290.95,290.97,216326.0,45000.0,2018-09-24 10:36:00
2018-09-24 10:37:00,290.96,291.0,290.94,290.96,142924.0,45000.0,2018-09-24 10:37:00
2018-09-24 10:38:00,290.97,290.97,290.51,290.64,933698.0,45000.0,2018-09-24 10:38:00
2018-09-24 10:39:00,290.61,290.63,290.52,290.55,255933.0,45000.0,2018-09-24 10:39:00
2018-09-24 10:40:00,290.515,290.54,290.37,290.53,421480.0,45000.0,2018-09-24 10:40:00
2018-09-24 10:41:00,290.5325,290.76,290.5325,290.74,299989.0,45000.0,2018-09-24 10:41:00
2018-09-24 10:42:00,290.73,290.73,290.59,290.64,152018.0,45000.0,2018-09-24 10:42:00
2018-09-24 10:43:00,290.65,290.66,290.58,290.615,91875.0,45000.0,2018-09-24 10:43:00
2018-09-24 10:44:00,290.63,290.7,290.58,290.61,145342.0,45000.0,2018-09-24 10:44:00
2018-09-24 10:45:00,290.61,290.63,290.5,290.62,136041.0,45000.0,2018-09-24 10:45:00
2018-09-24 10:46:00,290.62,290.7,290.54,290.68,100088.0,45000.0,2018-09-24 10:46:00
2018-09-24 10:47:00,290.68,290.69,290.56,290.615,116679.0,45000.0,2018-09-24 10:47:00
2018-09-24 10:48:00,290.6,290.6,290.49,290.51,191861.0,45000.0,2018-09-24 10:48:00
2018-09-24 10:49:00,290.51,290.53,290.43,290.43,191965.0,45000.0,2018-09-24 10:49:00
2018-09-24 10:50:00,290.43,290.585,290.42,290.55,191785.0,45000.0,2018-09-24 10:50:00
2018-09-24 10:51:00,290.54,290.635,290.53,290.635,194323.0,45000.0,2018-09-24 10:51:00
2018-09-24 10:52:00,290.63,290.64,290.54,290.57,164012.0,45000.0,2018-09-24 10:52:00
2018-09-24 10:53:00,290.58,290.64,290.57,290.61,95026.0,45000.0,2018-09-24 10:53:00
2018-09-24 10:54:00,290.6,290.6,290.44,290.46,242910.0,45000.0,2018-09-24 10:54:00
2018-09-24 10:55:00,290.42,290.64,290.3998,290.6001,234733.0,45000.0,2018-09-24 10:55:00
2018-09-24 10:56:00,290.6,290.63,290.55,290.57,87550.0,45000.0,2018-09-24 10:56:00
2018-09-24 10:57:00,290.56,290.7,290.54,290.7,121220.0,45000.0,2018-09-24 10:57:00
2018-09-24 10:58:00,290.7,290.79,290.67,290.67,245180.0,45000.0,2018-09-24 10:58:00
2018-09-24 10:59:00,290.68,290.82,290.68,290.81,120999.0,45000.0,2018-09-24 10:59:00
2018-09-24 11:00:00,290.84,290.9,290.71,290.71,237210.0,45000.0,2018-09-24 11:00:00
2018-09-24 11:01:00,290.7189,290.775,290.69,290.73,93330.0,45000.0,2018-09-24 11:01:00
2018-09-24 11:02:00,290.7499,290.81,290.72,290.72,87522.0,45000.0,2018-09-24 11:02:00
2018-09-24 11:03:00,290.72,290.79,290.72,290.73,105772.0,45000.0,2018-09-24 11:03:00
2018-09-24 11:04:00,290.71,290.78,290.71,290.74,112165.0,45000.0,2018-09-24 11:04:00
2018-09-24 11:05:00,290.75,290.82,290.75,290.77,99293.0,45000.0,2018-09-24 11:05:00
2018-09-24 11:06:00,290.7403,290.7403,290.69,290.7,55751.0,45000.0,2018-09-24 11:06:00
2018-09-24 11:07:00,290.72,290.76,290.6775,290.71,123382.0,45000.0,2018-09-24 11:07:00
2018-09-24 11:08:00,290.72,290.725,290.65,290.665,74874.0,45000.0,2018-09-24 11:08:00
2018-09-24 11:09:00,290.68,290.72,290.641,290.641,63537.0,45000.0,2018-09-24 11:09:00
2018-09-24 11:10:00,290.62,290.66,290.57,290.58,114283.0,45000.0,2018-09-24 11:10:00
2018-09-24 11:11:00,290.57,290.6,290.525,290.57,81546.0,45000.0,2018-09-24 11:11:00
2018-09-24 11:12:00,290.55,290.69,290.51,290.63,138366.0,45000.0,2018-09-24 11:12:00
2018-09-24 11:13:00,290.645,290.67,290.59,290.65,56823.0,45000.0,2018-09-24 11:13:00
2018-09-24 11:14:00,290.6997,290.705,290.62,290.635,62977.0,45000.0,2018-09-24 11:14:00
2018-09-24 11:15:00,290.69,290.7599,290.68,290.685,80499.0,45000.0,2018-09-24 11:15:00
2018-09-24 11:16:00,290.68,290.76,290.65,290.695,64151.0,45000.0,2018-09-24 11:16:00
2018-09-24 11:17:00,290.72,290.78,290.72,290.77,59411.0,45000.0,2018-09-24 11:17:00
2018-09-24 11:18:00,290.75,290.82,290.74,290.77,77594.0,45000.0,2018-09-24 11:18:00
2018-09-24 11:19:00,290.77,290.89,290.77,290.89,105053.0,45000.0,2018-09-24 11:19:00
2018-09-24 11:20:00,290.9,290.93,290.85,290.9,196612.0,45000.0,2018-09-24 11:20:00
2018-09-24 11:21:00,290.91,291.02,290.88,290.98,164517.0,45000.0,2018-09-24 11:21:00
2018-09-24 11:22:00,290.96,291.015,290.96,290.97,118708.0,45000.0,2018-09-24 11:22:00
2018-09-24 11:23:00,290.96,290.97,290.93,290.96,58091.0,45000.0,2018-09-24 11:23:00
2018-09-24 11:24:00,290.95,291.01,290.95,291.0,99198.0,45000.0,2018-09-24 11:24:00
2018-09-24 11:25:00,291.01,291.18,291.01,291.16,219810.0,45000.0,2018-09-24 11:25:00
2018-09-24 11:26:00,291.15,291.16,291.07,291.07,107064.0,45000.0,2018-09-24 11:26:00
2018-09-24 11:27:00,291.08,291.11,291.05,291.1,79683.0,45000.0,2018-09-24 11:27:00
2018-09-24 11:28:00,291.13,291.13,291.03,291.03,76282.0,45000.0,2018-09-24 11:28:00
2018-09-24 11:29:00,291.03,291.06,291.005,291.025,82464.0,45000.0,2018-09-24 11:29:00
2018-09-24 11:30:00,291.04,291.0999,291.02,291.0999,77492.0,45000.0,2018-09-24 11:30:00
2018-09-24 11:31:00,291.09,291.09,291.0,291.0,41754.0,45000.0,2018-09-24 11:31:00
2018-09-24 11:32:00,291.0,291.04,290.95,291.04,93048.0,45000.0,2018-09-24 11:32:00
2018-09-24 11:33:00,291.045,291.045,290.975,290.975,45753.0,45000.0,2018-09-24 11:33:00
2018-09-24 11:34:00,290.975,290.98,290.95,290.98,66943.0,45000.0,2018-09-24 11:34:00
2018-09-24 11:35:00,291.005,291.01,290.89,290.97,417991.0,45000.0,2018-09-24 11:35:00
2018-09-24 11:36:00,290.98,290.985,290.95,290.98,41233.0,45000.0,2018-09-24 11:36:00
2018-09-24 11:37:00,290.96,290.96,290.86,290.91,96601.0,45000.0,2018-09-24 11:37:00
2018-09-24 11:38:00,290.9,290.95,290.89,290.94,48671.0,45000.0,2018-09-24 11:38:00
2018-09-24 11:39:00,290.942,290.942,290.91,290.94,34641.0,45000.0,2018-09-24 11:39:00
2018-09-24 11:40:00,290.96,290.98,290.92,290.93,50933.0,45000.0,2018-09-24 11:40:00
2018-09-24 11:41:00,290.95,290.97,290.94,290.96,19884.0,45000.0,2018-09-24 11:41:00
2018-09-24 11:42:00,290.94,290.94,290.86,290.89,32357.0,45000.0,2018-09-24 11:42:00
2018-09-24 11:43:00,290.9,290.93,290.885,290.89,37612.0,45000.0,2018-09-24 11:43:00
2018-09-24 11:44:00,290.885,290.89,290.85,290.88,56543.0,45000.0,2018-09-24 11:44:00
2018-09-24 11:45:00,290.8723,290.8723,290.84,290.85,17873.0,45000.0,2018-09-24 11:45:00
2018-09-24 11:46:00,290.85,290.89,290.805,290.82,61727.0,45000.0,2018-09-24 11:46:00
2018-09-24 11:47:00,290.82,290.89,290.815,290.89,40024.0,45000.0,2018-09-24 11:47:00
2018-09-24 11:48:00,290.875,290.91,290.86,290.88,42797.0,45000.0,2018-09-24 11:48:00
2018-09-24 11:49:00,290.88,290.92,290.85,290.855,30494.0,45000.0,2018-09-24 11:49:00
2018-09-24 11:50:00,290.88,290.91,290.87,290.88,26214.0,45000.0,2018-09-24 11:50:00
2018-09-24 11:51:00,290.89,290.89,290.86,290.87,11103.0,45000.0,2018-09-24 11:51:00
2018-09-24 11:52:00,290.89,290.95,290.87,290.88,59168.0,45000.0,2018-09-24 11:52:00
2018-09-24 11:53:00,290.88,290.905,290.8701,290.89,31471.0,45000.0,2018-09-24 11:53:00
2018-09-24 11:54:00,290.89,290.9,290.855,290.89,69354.0,45000.0,2018-09-24 11:54:00
2018-09-24 11:55:00,290.9,290.9,290.87,290.89,14789.0,45000.0,2018-09-24 11:55:00
2018-09-24 11:56:00,290.89,290.9,290.877,290.877,16409.0,45000.0,2018-09-24 11:56:00
2018-09-24 11:57:00,290.86,290.88,290.83,290.83,30478.0,45000.0,2018-09-24 11:57:00
2018-09-24 11:58:00,290.8242,290.84,290.785,290.835,60587.0,45000.0,2018-09-24 11:58:00
2018-09-24 11:59:00,290.84,290.84,290.805,290.805,21329.0,45000.0,2018-09-24 11:59:00
2018-09-24 12:00:00,290.82,290.88,290.815,290.855,32931.0,45000.0,2018-09-24 12:00:00
2018-09-24 12:01:00,290.85,290.86,290.8,290.81,51056.0,45000.0,2018-09-24 12:01:00
2018-09-24 12:02:00,290.82,290.83,290.78,290.83,43451.0,45000.0,2018-09-24 12:02:00
2018-09-24 12:03:00,290.85,290.89,290.84,290.85,40445.0,45000.0,2018-09-24 12:03:00
2018-09-24 12:04:00,290.84,290.85,290.81,290.815,37296.0,45000.0,2018-09-24 12:04:00
2018-09-24 12:05:00,290.82,290.84,290.805,290.82,34202.0,45000.0,2018-09-24 12:05:00
2018-09-24 12:06:00,290.83,290.95,290.82,290.89,73143.0,45000.0,2018-09-24 12:06:00
2018-09-24 12:07:00,290.865,290.87,290.71,290.71,96964.0,45000.0,2018-09-24 12:07:00
2018-09-24 12:08:00,290.7173,290.74,290.67,290.68,131178.0,45000.0,2018-09-24 12:08:00
2018-09-24 12:09:00,290.7,290.71,290.66,290.69,39280.0,45000.0,2018-09-24 12:09:00
2018-09-24 12:10:00,290.69,290.72,290.64,290.68,86164.0,45000.0,2018-09-24 12:10:00
2018-09-24 12:11:00,290.675,290.71,290.67,290.71,28948.0,45000.0,2018-09-24 12:11:00
2018-09-24 12:12:00,290.705,290.719,290.66,290.69,25047.0,45000.0,2018-09-24 12:12:00
2018-09-24 12:13:00,290.69,290.7199,290.68,290.7,20752.0,45000.0,2018-09-24 12:13:00
2018-09-24 12:14:00,290.69,290.75,290.66,290.66,58736.0,45000.0,2018-09-24 12:14:00
2018-09-24 12:15:00,290.655,290.72,290.655,290.71,73411.0,45000.0,2018-09-24 12:15:00
2018-09-24 12:16:00,290.715,290.72,290.665,290.69,66430.0,45000.0,2018-09-24 12:16:00
2018-09-24 12:17:00,290.68,290.7,290.65,290.68,45197.0,45000.0,2018-09-24 12:17:00
2018-09-24 12:18:00,290.705,290.73,290.695,290.721,28512.0,45000.0,2018-09-24 12:18:00
2018-09-24 12:19:00,290.73,290.73,290.715,290.72,208512.0,45000.0,2018-09-24 12:19:00
2018-09-24 12:20:00,290.715,290.74,290.715,290.74,36084.0,45000.0,2018-09-24 12:20:00
2018-09-24 12:21:00,290.74,290.7485,290.69,290.69,36537.0,45000.0,2018-09-24 12:21:00
2018-09-24 12:22:00,290.68,290.71,290.665,290.71,24280.0,45000.0,2018-09-24 12:22:00
2018-09-24 12:23:00,290.69,290.71,290.66,290.7,38554.0,45000.0,2018-09-24 12:23:00
2018-09-24 12:24:00,290.71,290.74,290.68,290.74,25191.0,45000.0,2018-09-24 12:24:00
2018-09-24 12:25:00,290.74,290.74,290.7,290.7,153654.0,45000.0,2018-09-24 12:25:00
2018-09-24 12:26:00,290.69,290.715,290.67,290.705,37784.0,45000.0,2018-09-24 12:26:00
2018-09-24 12:27:00,290.7,290.72,290.69,290.715,14288.0,45000.0,2018-09-24 12:27:00
2018-09-24 12:28:00,290.705,290.77,290.705,290.77,91645.0,45000.0,2018-09-24 12:28:00
2018-09-24 12:29:00,290.78,290.79,290.7,290.72,126990.0,45000.0,2018-09-24 12:29:00
2018-09-24 12:30:00,290.71,290.74,290.71,290.74,36330.0,45000.0,2018-09-24 12:30:00
2018-09-24 12:31:00,290.73,290.74,290.71,290.73,15156.0,45000.0,2018-09-24 12:31:00
2018-09-24 12:32:00,290.74,290.76,290.715,290.73,14353.0,45000.0,2018-09-24 12:32:00
2018-09-24 12:33:00,290.73,290.73,290.68,290.695,28917.0,45000.0,2018-09-24 12:33:00
2018-09-24 12:34:00,290.69,290.7,290.6601,290.68,42281.0,45000.0,2018-09-24 12:34:00
2018-09-24 12:35:00,290.68,290.69,290.645,290.68,68570.0,45000.0,2018-09-24 12:35:00
2018-09-24 12:36:00,290.69,290.73,290.69,290.71,383489.0,45000.0,2018-09-24 12:36:00
2018-09-24 12:37:00,290.7,290.7099,290.6731,290.68,50690.0,45000.0,2018-09-24 12:37:00
2018-09-24 12:38:00,290.68,290.68,290.655,290.66,40041.0,45000.0,2018-09-24 12:38:00
2018-09-24 12:39:00,290.66,290.6925,290.66,290.68,81399.0,45000.0,2018-09-24 12:39:00
2018-09-24 12:40:00,290.68,290.68,290.65,290.65,43769.0,45000.0,2018-09-24 12:40:00
2018-09-24 12:41:00,290.64,290.675,290.62,290.66,76179.0,45000.0,2018-09-24 12:41:00
2018-09-24 12:42:00,290.65,290.695,290.643,290.695,49400.0,45000.0,2018-09-24 12:42:00
2018-09-24 12:43:00,290.69,290.73,290.69,290.715,45562.0,45000.0,2018-09-24 12:43:00
2018-09-24 12:44:00,290.7,290.8,290.7,290.8,93651.0,45000.0,2018-09-24 12:44:00
2018-09-24 12:45:00,290.805,290.82,290.72,290.7225,95144.0,45000.0,2018-09-24 12:45:00
2018-09-24 12:46:00,290.73,290.73,290.67,290.71,108891.0,45000.0,2018-09-24 12:46:00
2018-09-24 12:47:00,290.72,290.89,290.72,290.83,174588.0,45000.0,2018-09-24 12:47:00
2018-09-24 12:48:00,290.825,290.875,290.825,290.84,65592.0,45000.0,2018-09-24 12:48:00
2018-09-24 12:49:00,290.83,290.86,290.81,290.86,44796.0,45000.0,2018-09-24 12:49:00
2018-09-24 12:50:00,290.85,290.9,290.84,290.8419,85023.0,45000.0,2018-09-24 12:50:00
2018-09-24 12:51:00,290.845,290.845,290.715,290.75,149569.0,45000.0,2018-09-24 12:51:00
2018-09-24 12:52:00,290.75,290.8,290.73,290.78,36752.0,45000.0,2018-09-24 12:52:00
2018-09-24 12:53:00,290.76,290.76,290.72,290.72,30080.0,45000.0,2018-09-24 12:53:00
